747094	Sino siya?	315731	Who is she?
747094	Sino siya?	347331	Who is he?
747095	Si Barbara ay pinatay ni Alister.	423475	Barbara was killed by Alister.
747096	Masipag na estudyante ba siya?	295408	Is he a hardworking student?
747097	Narito pa ang bag niya, kaya hindi maaaring nakapunta na siya ng paaralan.	285799	His bag is right here, so he cannot have gone to school yet.
747098	Paalis na sana ako ng bahay nang tumunog ang telepono.	279257	I was just about to leave the house when the telephone rang.
747100	Gumising siya nang alas-otso ng umaga.	372029	He got up at eight in the morning.
747103	Wala pa akong nakakain simula nitong umaga.	242159	I have not had anything to eat since this morning.
747104	Ginising ako ng ingay.	44160	The noise awoke me from my sleep.
747106	Tumutunog ang kampana nang alas-otso.	385518	That bell rings at eight.
747108	Tumigil ang bus upang magpasakay ng pasahero.	35297	The bus stopped to take up passengers.
747109	Hindi pa umuulan ngayong buwan na ito.	242757	It hasn't rained this month yet.
749591	Oras na para bumangon ka.	69749	It is time you should get up.
749592	Alin ang gusto mo, kanin o tinapay?	54340	Which do you prefer, rice or bread?
749593	Kadalasan, kumakain kami ng isda.	249335	We usually eat cooked fish.
749653	Maaari ko bang gamitin ito?	54956	May I use this?
749656	Dalawampung pangkat ang pumasok sa torneo.	72977	Twenty teams entered the tournament.
749657	Kasya ang limampung tao sa bus.	60679	This bus can hold fifty people.
749658	Mga ibon ito.	371010	These are birds.
749661	Saan ang malapit na telepono?	243725	Where is the nearest telephone?
749664	Wala silang ideya kung sino ang pumatay.	47760	There was no clue as to the identity of the murderer.
749669	Nalason sa pagkain ang mga tauhan.	268439	The entire crew was afflicted with food poisoning.
749670	Kung makakita ka ng pagkakamali, pakitama ito.	1535	If you see a mistake, then please correct it.
749674	Pasok kayo sa bahay namin!	464474	Welcome to our home!
749677	Dati na kaming malapit sa isa't isa.	248423	We had always been close.
749683	Galit siya sa akin.	317011	She is angry with me.
749684	Halos umapaw na ang tao sa sine.	704669	The cinema is bursting at the seams.
749686	Walang katwiran para sa ganyang gawain.	49781	Nothing will excuse such an act.
749687	Hindi siya nagpaliguy-ligoy.	291183	He was explicit on the point.
749688	Kaunti lang ang nabuhay sa disgrasya.	45494	Few passengers survived the catastrophe.
749691	Sa susunod na buwan, limang taon na simula nang una siyang tumugtog ng byolin.	707433	Next month it'll be five years since he began playing the violin.
749694	Sana'y hindi nila ako niloloko.	436707	I hope they aren't deceiving me.
749696	Kung mangingibang-bansa ka, kailangan mo ng pasaporte.	22199	If you are going abroad, it's necessary to have a passport.
749697	Napakabait niya!	674368	He's very nice!
749700	Hindi ko alam kung sapat ang pera ko.	436537	I don't know if I have enough money.
749701	May suot siyang sunglasses.	296444	He is wearing sunglasses.
749702	Simula alas-dos hinihintay na kita.	72878	I've been waiting for you since two o'clock.
749703	Naantala ang tren dahil sa mabigat na niyebe.	275807	The train was delayed on account of a heavy snow.
749704	Dapat mong sundin ang alituntunin ng samahan.	62881	You must observe the rules of the club.
749705	Dumudugo ang gilagid ko.	562267	My gums bleed.
749706	Makakarating dapat siya sa paaralan sa loob ng isang oras.	310086	She should get to the school in an hour.
749707	Labis-labis ang pagpupuri niya sa kanyang guro.	302509	He was profuse in his praise of his teacher.
749816	Maaaring mabilis nang isa o dalawang minuto ang relo ko.	251024	My watch may be one or two minutes fast.
749816	Maaaring mabilis nang isa o dalawang minuto ang relo ko.	2283176	My watch may be advanced by one or two minutes.
749818	Hindi mo kailangang dalhin ang tanghalian mo.	277602	You do not have to bring your lunch.
751106	Si Zamenhof, ang gumawa ng wikang Esperanto, ay isang optalmolohista.	509725	Zamenhof, creator of the constructed language Esperanto, was an ophthalmologist.
751108	Tumigil nang limang oras ang tren namin salamat sa lindol.	277200	Our train stopped for five hours owing to the earthquake.
751110	Ito 'yung kotse na ikinikuwento ni Linda kahapon.	56230	This is the car about which Linda talked yesterday.
751112	Pinalaki niya ang kanyang mga anak nang matapat.	314002	She brought up her children to be truthful.
751115	Bakit ka niya binabaan ng telepono?	38618	How come she hung up on you?
751116	May mabigat na buwis sa tabako.	40679	There is a heavy tax on tobacco.
751117	Matagal pa bago niya nalaman.	278017	It was long before he knew it.
751118	Halika't isulat mo ang pangalan mo.	70354	Come and write your name.
751120	Nakita niya ang tiyuhin niya sa tindahan.	310575	She met her uncle at the shop.
751121	Napakakapal ng librong ito.	682176	This book is very thick.
751122	Inaangkin niya ang lupa.	311375	She claimed to be the owner of the land.
751124	Imposibleng matapos ko yung trabaho sa loob ng isang araw.	47611	It is impossible for me to finish the work in a day.
751126	Ihatid mo naman siya sa labas.	325001	Come and see this girl out.
751128	Sinisi ko siya sa kasalanan niya.	260563	I blamed him for his fault.
751128	Sinisi ko siya sa kasalanan niya.	2290705	It's his fault.
751129	Malaki ang tiwala niya sa kanyang sarili.	292247	He has great confidence in himself.
756264	Napakabobo naman niya para magsabi ng ganoong bagay.	41590	She must be stupid to say such a thing.
756265	Punta naman kayo sa bayan namin minsan.	66347	Please come to our town some day.
756266	Pinadala ko ang maleta ko sa kuwarto.	260284	I had him take my suitcase to the room.
756267	Nanakaw 'yong kotse niya kahapon.	296907	He had his car stolen yesterday.
756268	Natutunaw ang asukal sa tubig.	243599	Sugar dissolves in water.
756269	Ayaw kong magluto ng hapunan para sa dalawampung tao.	682436	I'm not willing to cook dinner for twenty people.
756270	Parang tinik na hindi matanggal sa lalamunan.	416872	Like a thorn stuck in your throat.
756271	Kahit hindi siya nagsuot ng mamahaling damit, maayos ang itsura niya.	313618	Though she did not wear expensive clothes, she was neatly dressed.
756272	Natatandaan kong nagsuot siya ng luntiang sombrero.	308548	I remember that she wore a green hat.
756273	Parang mas masigla ang pakiramdam ko 'pag gabi.	1332	For some reason I feel more alive at night.
756274	Tumalon ka nang pinakamataas na kaya mo.	454468	Jump as high as you can.
756275	Isasauli ko itong libro agad.	39555	I will return the book as soon as I can.
756276	Sabi ng magulang ko na dapat nating igalang ang mga nakatatanda.	325713	My parents told me that we should respect the elderly.
756277	Kahit minsan ay hindi pa nakakapunta sa ibang bansa ang tatay ko.	499773	My father has never, ever gone abroad.
760954	Kakaunting tao lang ang dumalo sa meeting kahapon.	244478	Quite a few people came to the meeting yesterday.
760958	Maaari ka lamang gumastos ng hanggang 100 dolyar.	243950	You may spend a maximum of 100 dollars.
760960	Lampas lang siya ng kuwarenta anyos.	288564	He is a little over forty.
760962	Maraming tao sa Africa ang namatay dahil sa bagyo.	67758	Many people in Africa were killed as a result of the storm.
760964	Interesado ka bang bumili ng encyclopedia?	318293	Are you interested in buying an encyclopedia?
760970	Nahirapan siyang hanapin ang daan papuntang hotel.	292745	He had difficulty in finding his way to the hotel.
760972	Magsipilyo ka, kahit gaano ka kaantok.	36689	Brush your teeth, however sleepy you are.
760974	Malakas ang hangin buong araw.	19229	A strong wind blew all day long.
760978	Masikreto siya tungkol sa kanyang pamilya.	298652	He is very secretive in regard to his family life.
760982	Inilagda ng Diyos na lahat ng tao ay mamamatay.	269657	God has ordained that all men shall die.
760984	Sigurado akong tapos na siya.	398560	I'm certain that he has finished.
760985	Walang pipigil sa atin.	694095	No one will hold us back.
760986	Malay ko.	139280	Damned if I know.
760990	"Narinig mo ba ang lecture sa klaseng yan kahapon?", tanong ng estudyante.	73689	"Did you hear the lecture in that class yesterday?" asked the student.
760993	Sa tingin ko, tama siya.	388737	In my opinion, he is correct.
760996	Kakaiba, pero dalawang beses kong napanaginipan ang iisang panaginip.	322675	Strange to say, I dreamed the same dream twice last night.
760997	Binigay niya ang kanyang pangalan at numero sa telepono.	316330	She gave him her name and telephone number.
760999	Pwede mo ba akong isakay?	265480	I was wondering if you could give me a lift.
761001	Ako ba ang tinutukoy mo?	1499	Are you referring to me?
761002	Hindi mo ba abot ang mga libro sa shelf?	276086	Can't you reach the book on the shelf?
761004	Kung ako sa'yo, ilalagay ko ang pera sa banko.	249541	If I were you, I'd put the money in a bank.
761006	Gusto ko ring malaman!	516604	I also want to know!
761007	Iginagalang niya ang kanyang tatay.	303315	He respects his father.
761008	Wala siyang iniisip kung hindi sarili niya.	466913	He thinks of nothing but himself.
761009	Magiging masagana ang taong ito.	464228	This year is going to be prosperous.
761011	May nangyari sa kotse ko.	251054	Something has happened to my car.
761012	Huwag kang magmadaling magpakasal.	735152	Don't rush into marriage.
761014	Tumawag yung nakakainis na advertiser sa amin.	687100	The annoying advertiser called my house.
761017	Mag-isip bago gumawa ng kahit ano.	597602	Think before you act!
761018	Pinalaki siya ng kanyang tiyahin.	310594	She was brought up by her aunt.
761024	Pupunta ako sa meeting.	490262	I will go to the meeting.
762459	Nilagay ko ang pera sa kaha de yero.	625902	I put the money into the safe.
762461	Hindi mo makilala kung sino ang sino sa kambal na 'yan.	430211	You can't tell these twins apart.
762462	Kilalang-kilala niya ang nanay mo.	313365	She knows your mother very well.
762463	Mas malamig ngayong umaga kaysa sa kahapon.	242209	This morning it was much cooler than yesterday morning.
762465	Palit-palitan mo ang kinakain mo.	268703	Give variety to your meals.
762467	Napakabastos naman ng sinabi mo.	41354	It's very rude of you to say a thing like that.
762468	Naglalakad siya nang may hawak na stick.	290303	He was walking with a stick in his hand.
762469	Nanalo siya sa pamamagitan ng knockout.	292338	He won the fight by a knockout.
762470	Mukhang may mali.	20880	There appears to have been a mistake.
762470	Mukhang may mali.	1124810	There seems to be a mistake.
763116	Nais mo bang maging trusted user?	763114	Would you like to become a trusted user?
849713	Gusto ba ninyo ng mangga, mansanas at papaya?	910749	Would you like mango, apples and papaya?
869095	Madali ito.	869088	This is easy.
869098	Mahirap ito.	869091	This is difficult.
949470	Ito ang aking e-mail address.	948281	This is my email address.
987723	Ang libro na ito ay isinulat sa Ingles.	56993	This book is written in English.
1020796	Palagay ko nagsisinungaling siya.	293884	I suspect that he is lying.
1020797	Inaalagaan ng kapatid ko ang lahat ng gamit nya.	322334	My sister takes care of everything she possesses.
1020797	Inaalagaan ng kapatid ko ang lahat ng gamit nya.	2283200	My brother takes good care of his belongings.
1020798	Konti lang ang alam ko sa pagkatao nya.	287764	We know little of his personal history.
1020799	Ang tagumpay ay depende sa ginagawa mo.	271322	Success depends mostly on effort.
1020800	"Kamusta ka?" "Ayos naman ako, salamat."	73914	"How are you?" "I am fine, thank you."
1020801	1980 nung binaril si John Lennon.	52838	It was in 1980 that John Lennon was shot at this spot.
1020802	Nakatira sya dito magisa.	293711	He lives here all alone.
1020803	Madaming magandang bagay ang iniwan ng hari.	275511	The king left a large fortune behind.
1020804	Naniniwala ang mga tao sa report na iyon.	270414	People believe this report to be true.
1020805	Nanatili lang ako sa bahay dahil malamig sa labas.	37815	It being very cold, they stayed at home.
1020806	Walang lumalabas sa gantong klaseng panahon.	576656	Nobody goes outside in this kind of weather.
1020807	Mas magaling syang swimmer kaysa sa akin.	298049	He is a better swimmer than I.
1020808	Yun talaga ang gusto nyang mangyari.	42707	That was exactly what she intended.
1020809	Di ko ugali tapusin ang isang bagay.	19337	Fishing just isn't my line.
1020810	Hindi siya masaya lagi.	316650	She is not always happy.
1020811	Anong ibig sabihin ng sign na ito?	61013	What does this sign signify?
1020812	Iyak siya ng iyak.	313206	She kept on crying.
1020813	Nagsusulat sya sa kanya linggo linggo.	887605	She writes to him every week.
1020814	Hindi masaya nung linggo.	273594	I didn't have a good time last Sunday.
1020815	Nakita ko na sya sa TV, pero hindi harapan.	39248	I have seen him on TV but not in the flesh.
1020816	Hindi nila naiisip na ginagamit lang sila ng ibang tao para sa politikal na bagay.	717226	They don't realize that they're being used as pawns to obtain a wider political objective.
1020817	Nilutuan nya yung asawa nya ng apple pie.	316754	She cooked her husband an apple pie.
1020818	Wala ng magagawa ang paninisi mo sa kanya sa aksidente.	65913	It is no use blaming him for the accident now.
1020819	Pwede mo ba akong tulungan?	38414	Can you possibly help me?
1020819	Pwede mo ba akong tulungan?	258469	Will you please help me?
